id,title,original_title,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,original_language,status,genres,production_companies,production_countries,belongs_to_collection,collection_name,director,composer,cast_top5,cast_top5_popularity,overview,tagline,roi,is_success,release_year,release_month,release_day_of_week,release_decade,release_season,main_genre,nb_genres,cast_avg_popularity,lead_actor_popularity,nb_production_companies,is_international,is_franchise,director_nb_movies_prior,director_avg_vote_prior,director_avg_roi_prior,genre_drama,genre_action,genre_comedy,genre_thriller,genre_adventure,genre_crime,genre_science_fiction,genre_fantasy,genre_horror,genre_family,genre_romance,genre_animation,inflation_factor,budget_2024,revenue_2024,franchise_position
537915,After,After,2019-04-11,106,14000000,69497587,7.108,8507,13.234,en,Released,"['Drama', 'Romance']","['CalMaple Films', 'Wattpad', 'Offspring Entertainment', 'Diamond Film Productions', 'Voltage Pictures', 'Frayed Pages Media']",['US'],True,After Collection,Jenny Gage,Justin Burnett,"['Josephine Langford', 'Hero Fiennes Tiffin', 'Shane Paul McGhie', 'Khadijha Red Thunder', 'Dylan Arnold']","[2.7051, 2.6264, 0.6614, 0.1977, 0.8455]","Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.","After your first, life is never the same.",3.964113357142857,1,2019,4,3,2010,Printemps,Drama,2,1.40722,2.7051,6,0,1,0,6.80411559139785,1.8808109733333331,1,0,0,0,0,0,0,0,0,0,1,0,1.24,17360000.0,86177007.88,1.0
613504,After We Collided,After We Collided,2020-09-02,105,14000000,47990414,7.155,5454,7.8881,en,Released,"['Drama', 'Romance']","['Voltage Pictures', 'Offspring Entertainment', 'Frayed Pages Media', 'Wattpad']",['US'],True,After Collection,Roger Kumble,,"['Josephine Langford', 'Hero Fiennes Tiffin', 'Dylan Sprouse', 'Louise Lombard', 'Charlie Weber']","[2.7051, 2.6264, 4.6212, 1.6881, 0.7885]",Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,Can love overcome the past?,2.427886714285714,1,2020,9,2,2020,Automne,Drama,2,2.48586,2.7051,4,0,1,1,6.799,6.271183428571429,1,0,0,0,0,0,0,0,0,0,1,0,1.22,17080000.0,58548305.08,2.0
744275,After We Fell,After We Fell,2021-09-01,99,14000000,21753705,7.005,2728,49.6277,en,Released,"['Drama', 'Romance']","['Voltage Pictures', 'Wattpad', 'Vertical', 'Ethea Entertainment', 'CalMaple Films']","['FR', 'US', 'BG']",True,After Collection,Castille Landon,George Kallis,"['Josephine Langford', 'Hero Fiennes Tiffin', 'Carter Jenkins', 'Louise Lombard', 'Chance Perdomo']","[2.6958, 3.1023, 0.8634, 1.7576, 0.5525]","Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.",,0.5538360714285714,0,2021,9,2,2020,Automne,Drama,2,1.79432,2.6958,5,1,1,0,6.80411559139785,1.8808109733333331,1,0,0,0,0,0,0,0,0,0,1,0,1.17,16379999.999999998,25451834.849999998,3.0
744276,After Ever Happy,After Ever Happy,2022-08-24,95,14000000,19238073,6.769,1364,5.9995,en,Released,"['Romance', 'Drama']","['Voltage Pictures', 'Wattpad', 'Vertical', 'Ethea Entertainment', 'CalMaple Films']",['US'],True,After Collection,Castille Landon,George Kallis,"['Josephine Langford', 'Hero Fiennes Tiffin', 'Carter Jenkins', 'Louise Lombard', 'Chance Perdomo']","[2.6958, 3.1023, 0.8634, 1.7576, 0.5525]","As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",,0.3741480714285714,0,2022,8,2,2020,Été,Romance,2,1.79432,2.6958,5,0,1,1,7.005,0.5538360714285714,1,0,0,0,0,0,0,0,0,0,1,0,1.08,15120000.000000002,20777118.84,4.0
820525,After Everything,After Everything,2023-09-13,93,14000000,10644463,6.888,993,6.2872,en,Released,"['Romance', 'Drama']","['Voltage Pictures', 'Wattpad']",['US'],True,After Collection,Castille Landon,,"['Hero Fiennes Tiffin', 'Josephine Langford', 'Mimi Keene', 'Stephen Moyer', 'Louise Lombard']","[2.6264, 2.7051, 0.8774, 2.076, 1.6881]","Besieged by writer’s block and the crushing breakup with Tessa, Hardin travels to Portugal in search of a woman he wronged in the past – and to find himself. Hoping to win back Tessa, he realizes he needs to change his ways before he can make the ultimate commitment.",,-0.2396812142857143,0,2023,9,2,2020,Automne,Romance,2,1.9946,2.6264,2,0,1,2,6.8870000000000005,0.4639920714285714,1,0,0,0,0,0,0,0,0,0,1,0,1.03,14420000.0,10963796.89,5.0
813,Airplane!,Airplane!,1980-06-27,88,3500000,83453539,7.307,5043,9.0348,en,Released,['Comedy'],"['Paramount Pictures', 'Howard W. Koch Productions']",['US'],True,Airplane Collection,Jim Abrahams,Elmer Bernstein,"['Robert Hays', 'Julie Hagerty', 'Leslie Nielsen', 'Kareem Abdul-Jabbar', 'Lloyd Bridges']","[0.901, 1.7728, 3.3237, 1.2544, 1.6517]",An ex-fighter pilot forced to take over the controls of an airliner when the flight crew succumbs to food poisoning.,"What's slower than a speeding bullet, and able to hit tall buildings at a single bound?",22.843868285714287,1,1980,6,4,1980,Été,Comedy,1,1.78072,0.901,2,0,1,0,6.80411559139785,1.8808109733333331,0,0,1,0,0,0,0,0,0,0,0,0,3.85,13475000.0,321296125.15000004,1.0
812,Aladdin,Aladdin,1992-11-25,91,28000000,504050219,7.653,11981,12.9826,en,Released,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Romance']",['Walt Disney Feature Animation'],['US'],True,Aladdin Collection,John Musker,Alan Menken,"['Scott Weinger', 'Robin Williams', 'Linda Larkin', 'Jonathan Freeman', 'Gilbert Gottfried']","[1.416, 3.6924, 0.5283, 0.7938, 1.2747]","In the boorish city of Agrabah, kind-hearted street urchin Aladdin and Princess Jasmine fall in love, although she can only marry a prince. He and power-hungry Grand Vizier Jafar vie for a magic lamp that can fulfill their wishes.","Imagine if you had three wishes, three hopes, three dreams and they all could come true.",17.001793535714285,1,1992,11,2,1990,Automne,Animation,5,1.54104,1.416,1,0,1,0,6.80411559139785,1.8808109733333331,0,0,0,0,1,0,0,1,0,1,1,1,2.26,63279999.99999999,1139153494.9399998,1.0
9437,Kiss the Girls,Kiss the Girls,1997-09-29,115,27000000,60527873,6.532,1878,4.1254,en,Released,"['Thriller', 'Crime', 'Mystery', 'Drama']","['Paramount Pictures', 'Rysher Entertainment', 'David Brown Productions']",['US'],True,Alex Cross Collection,Gary Fleder,Mark Isham,"['Morgan Freeman', 'Ashley Judd', 'Cary Elwes', 'Alex McArthur', 'Tony Goldwyn']","[10.9279, 2.8897, 3.7104, 0.6851, 2.227]","Forensic psychologist and detective Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone.",Smart girls. Pretty girls. Missing girls.,1.241773074074074,1,1997,9,0,1990,Automne,Thriller,4,4.088019999999999,10.9279,3,0,1,0,6.80411559139785,1.8808109733333331,1,0,0,1,0,1,0,0,0,0,0,0,1.98,53460000.0,119845188.53999999,1.0
2043,Along Came a Spider,Along Came a Spider,2001-04-06,104,60000000,105200000,6.35,2047,4.1788,en,Released,"['Crime', 'Mystery', 'Thriller', 'Action']","['Paramount Pictures', 'David Brown Productions', 'Phase 1 Productions', 'Revelations Entertainment']","['CA', 'US']",True,Alex Cross Collection,Lee Tamahori,Jerry Goldsmith,"['Morgan Freeman', 'Monica Potter', 'Michael Wincott', 'Dylan Baker', 'Mika Boorem']","[10.9279, 1.5841, 1.6869, 1.9368, 0.9337]","After the harrowing death of his partner, forensic psychologist and best-selling author Alex Cross cannot forgive himself and has retreated to the peace of retirement. But when a brilliant criminal kidnaps a senator's young daughter, he is lured back into action as the kidnapper wants to deal with Alex personally. Teamed with Jezzie Flanigan, the Secret Service agent assigned to protect the missing girl, Alex follows a serpentine trail of clues that leads him to a stunning discovery - the kidnapper wants more than just ransom.",The game is far from over.,0.7533333333333333,0,2001,4,4,2000,Printemps,Crime,4,3.41388,10.9279,4,1,1,0,6.80411559139785,1.8808109733333331,0,1,0,1,0,1,0,0,0,0,0,0,1.79,107400000.0,188308000.0,2.0
12155,Alice in Wonderland,Alice in Wonderland,2010-03-03,108,200000000,1025467110,6.639,14750,10.4511,en,Released,"['Family', 'Fantasy', 'Adventure']","['Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Tim Burton Productions', 'The Zanuck Company']",['US'],True,Alice in Wonderland Collection,Tim Burton,Danny Elfman,"['Mia Wasikowska', 'Johnny Depp', 'Anne Hathaway', 'Helena Bonham Carter', 'Crispin Glover']","[1.5559, 11.2845, 27.5047, 3.8729, 1.7719]","Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",You're invited to a very important date.,4.12733555,1,2010,3,2,2010,Printemps,Family,3,9.19798,1.5559,5,0,1,10,7.062,3.031631526904762,0,0,0,0,1,0,0,1,0,1,0,0,1.46,292000000.0,1497181980.6,1.0
241259,Alice Through the Looking Glass,Alice Through the Looking Glass,2016-05-25,113,170000000,299457024,6.562,6758,6.398,en,Released,"['Adventure', 'Family', 'Fantasy']","['Legend3D', 'Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Tim Burton Productions']","['GB', 'US']",True,Alice in Wonderland Collection,James Bobin,Danny Elfman,"['Mia Wasikowska', 'Johnny Depp', 'Anne Hathaway', 'Helena Bonham Carter', 'Sacha Baron Cohen']","[1.5559, 11.2845, 27.5047, 3.8729, 4.4724]",Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.,It's time for a little madness.,0.761511905882353,0,2016,5,2,2010,Printemps,Adventure,3,9.73808,1.5559,5,1,1,1,6.671,2.6707608222222223,0,0,0,0,1,0,0,1,0,1,0,0,1.32,224400000.0,395283271.68,2.0
679,Aliens,Aliens,1986-07-18,137,18500000,183316455,7.962,10801,15.3984,en,Released,"['Action', 'Thriller', 'Science Fiction']","['SLM Production Group', '20th Century Fox', 'Brandywine Productions']",['US'],True,Alien Collection,James Cameron,James Horner,"['Sigourney Weaver', 'Carrie Henn', 'Michael Biehn', 'Paul Reiser', 'Lance Henriksen']","[6.9859, 3.1399, 1.6135, 9.9839, 3.2245]","Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426.",This time it's war.,8.908997567567567,1,1986,7,4,1980,Été,Action,3,4.98954,6.9859,3,0,1,1,7.679,11.2455,0,1,0,1,0,0,1,0,0,0,0,0,2.9,53650000.0,531617719.5,1.0
8077,Alien³,Alien³,1992-05-22,114,50000000,159773545,6.383,6332,6.0342,en,Released,"['Science Fiction', 'Action', 'Horror']","['20th Century Fox', 'Brandywine Productions']",['US'],True,Alien Collection,David Fincher,Elliot Goldenthal,"['Sigourney Weaver', 'Charles S. Dutton', 'Charles Dance', 'Paul McGann', 'Brian Glover']","[6.9859, 1.6225, 2.777, 0.7997, 0.775]","After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",3 times the suspense. 3 times the danger. 3 times the terror,2.1954709,1,1992,5,4,1990,Printemps,Science Fiction,3,2.59202,6.9859,2,0,1,0,6.80411559139785,1.8808109733333331,0,1,0,0,0,0,1,0,1,0,0,0,2.26,112999999.99999999,361088211.7,2.0
8078,Alien Resurrection,Alien Resurrection,1997-11-12,109,70000000,162000000,6.167,5521,6.2735,en,Released,"['Science Fiction', 'Horror', 'Action']","['20th Century Fox', 'Brandywine Productions']",['US'],True,Alien Collection,Jean-Pierre Jeunet,John Frizzell,"['Sigourney Weaver', 'Winona Ryder', 'Dominique Pinon', 'Ron Perlman', 'Gary Dourdan']","[6.9859, 6.3864, 0.8055, 4.4483, 0.9921]","Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",It's already too late.,1.3142857142857145,1,1997,11,2,1990,Automne,Science Fiction,3,3.92364,6.9859,2,0,1,0,6.80411559139785,1.8808109733333331,0,1,0,0,0,0,1,0,1,0,0,0,1.98,138600000.0,320760000.0,3.0
945961,Alien: Romulus,Alien: Romulus,2024-08-13,119,80000000,350865342,7.164,4501,15.4357,en,Released,"['Horror', 'Science Fiction']","['20th Century Studios', 'Scott Free Productions', 'Brandywine Productions', 'TSG Entertainment']",['US'],True,Alien: Romulus Collection,Fede Álvarez,Benjamin Wallfisch,"['Cailee Spaeny', 'David Jonsson', 'Archie Renaux', 'Isabela Merced', 'Spike Fearn']","[8.1356, 1.0872, 0.9586, 4.3796, 0.7452]","While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.","In space, no one can hear you.",3.385816775,1,2024,8,1,2020,Été,Horror,2,3.06124,8.1356,4,0,1,3,6.587,6.564351865324472,0,0,0,0,0,0,1,0,1,0,0,0,1.0,80000000.0,350865342.0,1.0
601796,Alienoid,외계+인 1부,2022-07-20,142,24500000,12109608,6.779,517,7.6676,ko,Released,"['Science Fiction', 'Action', 'Fantasy', 'Adventure']","['Caper Film', 'CJ Entertainment']",['KR'],True,Alienoid Collection,Choi Dong-hoon,Jang Young-gyu,"['Ryu Jun-yeol', 'Kim Woo-bin', 'Kim Tae-ri', 'So Ji-sub', 'Yum Jung-ah']","[1.4843, 3.2465, 1.7193, 1.4786, 1.338]","Gurus in the late Goryeo dynasty try to obtain a fabled, holy sword, and humans in 2022 hunt down an alien prisoner that is locked in a human's body. The two parties cross paths when a time-traveling portal opens up.","For ages, aliens have locked up their prisoners in humans bodies.",-0.5057302857142857,0,2022,7,2,2020,Été,Science Fiction,4,1.85334,1.4843,2,0,1,0,6.80411559139785,1.8808109733333331,0,1,0,0,1,0,1,1,0,0,0,0,1.08,26460000.0,13078376.64,1.0
11497,All Dogs Go to Heaven,All Dogs Go to Heaven,1989-11-17,84,13800000,27100027,6.81,1123,5.0887,en,Released,"['Drama', 'Animation', 'Family', 'Comedy', 'Fantasy']","['Goldcrest', 'Don Bluth Entertainment', 'Don Bluth Ireland']","['IE', 'GB', 'US']",True,All Dogs Go to Heaven Collection,Don Bluth,Ralph Burns,"['Burt Reynolds', 'Dom DeLuise', 'Judith Barsi', 'Vic Tayback', 'Melba Moore']","[1.8878, 1.2544, 0.7704, 1.0096, 0.5415]","When a casino-owning dog named Charlie is murdered by his rival Carface, he finds himself in Heaven. Wanting to get back at his killer, he cons his way back to the living with the warning that doing so damns him to Hell. Once back, he teams with his old partner, Itchy, to prep his retaliation. He stumbles upon an orphan girl who can talk to the animals, thus allowing him to get the inside info on the races to ensure his wins to finance his plans. However, all the while, he is still haunted by nightmares of what's waiting for him on the other side unless he can prove that he is worthy of Heaven again.",But not all dogs stay there!,0.963770072463768,0,1989,11,4,1980,Automne,Drama,5,1.09274,1.8878,3,1,1,1,7.144,5.77634328,1,0,1,0,0,0,0,1,0,1,0,1,2.56,35328000.0,69376069.12,1.0
310,Bruce Almighty,Bruce Almighty,2003-05-23,101,80000000,484592874,6.725,11450,8.0359,en,Released,"['Fantasy', 'Comedy']","['Pit Bull Productions', 'Spyglass Entertainment', 'Universal Pictures', 'Shady Acres Entertainment']",['US'],True,Almighty Collection,Tom Shadyac,John Debney,"['Jim Carrey', 'Morgan Freeman', 'Jennifer Aniston', 'Philip Baker Hall', 'Catherine Bell']","[8.1666, 10.6555, 6.5334, 1.4606, 2.5849]","Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God — and the Almighty responds, endowing Bruce with all of His divine powers.","If you could be God for one week, what would you do?",5.057410925,1,2003,5,4,2000,Printemps,Fantasy,2,5.8802,8.1666,4,0,1,4,6.56025,4.076301123888888,0,0,1,0,0,0,0,1,0,0,0,0,1.73,138400000.0,838345672.02,1.0
2698,Evan Almighty,Evan Almighty,2007-06-09,96,175000000,174440724,5.585,4540,4.605,en,Released,"['Fantasy', 'Comedy', 'Family']","['Universal Pictures', 'Spyglass Entertainment', 'Relativity Media', 'Shady Acres Entertainment', 'Original Film']",['US'],True,Almighty Collection,Tom Shadyac,John Debney,"['Steve Carell', 'Morgan Freeman', 'Lauren Graham', 'Johnny Simmons', 'Graham Phillips']","[4.8918, 10.9279, 1.9566, 0.9994, 1.0004]",God contacts Junior Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,A comedy of biblical proportions.,-0.0031958628571428,0,2007,6,5,2000,Été,Fantasy,3,3.95522,4.8918,5,0,1,5,6.5932,4.2725230841111115,0,0,1,0,0,0,0,1,0,1,0,0,1.54,269500000.0,268638714.96,2.0
397567,Along with the Gods: The Two Worlds,신과함께-죄와 벌,2017-12-20,139,18300000,125983972,8.032,1180,7.4422,ko,Released,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']","['Lotte Entertainment', 'Dexter Studios', 'Realies Pictures', 'Korean Film Council', 'Alpha Pictures', 'kth', 'Union Investment Partners']",['KR'],True,Along with the Gods Collection,Kim Yong-hwa,,"['Ha Jung-woo', 'Cha Tae-hyun', 'Ju Ji-hoon', 'Kim Hyang-gi', 'Lee Jung-jae']","[2.4818, 2.2819, 1.6275, 2.3289, 4.2082]","Having died unexpectedly, firefighter Ja-hong is taken to the afterlife by 3 afterlife guardians. Only when he passes 7 trials over 49 days and proves he was innocent in human life, he’s able to reincarnate, and his 3 afterlife guardians are by his side to defend him in trial.",Fate continues even after death.,5.884370054644808,1,2017,12,2,2010,Hiver,Action,5,2.58566,2.4818,7,0,1,0,6.80411559139785,1.8808109733333331,1,1,0,1,1,0,0,1,0,0,0,0,1.29,23607000.0,162519323.88,1.0
518068,Along with the Gods: The Last 49 Days,신과함께-인과 연,2018-08-01,141,18300000,112790210,8.034,745,5.2818,ko,Released,"['Action', 'Adventure', 'Fantasy', 'Thriller']","['Lotte Entertainment', 'Dexter Studios', 'Realies Pictures', 'Union Investment Partners', 'Korean Film Council', 'Art Service', 'Alpha Pictures']",['KR'],True,Along with the Gods Collection,Kim Yong-hwa,,"['Ha Jung-woo', 'Ju Ji-hoon', 'Kim Hyang-gi', 'Don Lee', 'Kim Dong-wook']","[2.0872, 1.5343, 2.039, 7.4388, 1.475]","As the deceased soul Ja-hong and his three afterlife guardians prepare for their remaining trials for reincarnation, the guardians soon come face to face with the truth of their tragic time on Earth 1,000 years earlier.",Unveiling millennium-old secrets.,5.1633994535519125,1,2018,8,2,2010,Été,Action,4,2.91486,2.0872,7,0,1,1,8.032,5.884370054644808,0,1,0,1,1,0,0,1,0,0,0,0,1.26,23058000.0,142115664.6,2.0
